filename,description
video292.wav,a group of people are shouting and cheering
video2920.wav,music is playing in the background while a person is singing
video2922.wav,a woman is speaking while music is playing in the background
video2923.wav,a group of people are shouting and cheering while music is playing
video2925.wav,a group of people are talking and laughing while music plays in the background
video2926.wav,a man is speaking while music plays in the background
video2927.wav,a man is speaking and then he is giving a speech
video2928.wav,a woman is speaking while music plays in the background
video2929.wav,a man is giving a speech and a crowd cheers
video293.wav,a woman is giving a speech about something
video2930.wav,a person is singing a song with a tambourine and a woman sings in the background
video2931.wav,a man is speaking while a radio is playing in the background
video2932.wav,a person is playing a song with a nice music
video2933.wav,a woman is speaking over an intercom in the background
video2934.wav,a woman is giving a speech over a tannoy system
video2935.wav,a man is speaking while another person is talking in the background
video2936.wav,a dog is barking and a car drives by
video2937.wav,a group of people are talking and laughing with each other
video2938.wav,a woman is speaking while music is playing in the background
video294.wav,a man is shouting and screaming while another person screams in the background
video2940.wav,a woman is giving a speech with his voice
video2941.wav,children are playing and talking while birds are chirping in the background
video2942.wav,a woman is giving a speech while he is speaking in the background
video2943.wav,a person is playing a musical instrument in the background
video2944.wav,a man is speaking while music is playing in the background
video2945.wav,a man is speaking and a bell is ringing in the background
video2946.wav,a woman is speaking while a guitar is playing in the background
video2947.wav,a man is speaking while cars are driving in the background
video2948.wav,music is playing and a car is driving by
